Phi[deg],Theta[deg],Gain[dB]
6,54,1.4712e+00
6,55,1.3500e+00
6,56,1.2282e+00
6,57,1.1059e+00
6,58,9.8307e-01
6,59,8.5986e-01
6,60,7.3634e-01
6,61,6.1256e-01
6,62,4.8862e-01
6,63,3.6459e-01
6,64,2.4054e-01
6,65,1.1655e-01
6,66,-7.2900e-03
6,67,-1.3091e-01
6,68,-2.5424e-01
6,69,-3.7719e-01
6,70,-4.9969e-01
6,71,-6.2167e-01
6,72,-7.4305e-01
6,73,-8.6376e-01
6,74,-9.8374e-01
6,75,-1.1029e+00
6,76,-1.2212e+00
6,77,-1.3386e+00
6,78,-1.4551e+00
6,79,-1.5705e+00
6,80,-1.6848e+00
6,81,-1.7981e+00
6,82,-1.9102e+00
6,83,-2.0212e+00
6,84,-2.1310e+00
6,85,-2.7460e+00
6,86,-2.6423e+00
6,87,-2.5373e+00
6,88,-2.4310e+00
6,89,-2.3235e+00
6,90,-2.2147e+00
6,91,-2.1047e+00
6,92,-1.9936e+00
6,93,-1.8814e+00
6,94,-1.7681e+00
6,95,-1.6539e+00
6,96,-1.5388e+00
6,97,-1.4229e+00
6,98,-1.3061e+00
6,99,-1.1887e+00
6,100,-1.0706e+00
6,101,-9.5205e-01
6,102,-8.3299e-01
6,103,-7.1353e-01
6,104,-5.9377e-01
6,105,-4.7378e-01
6,106,-3.5365e-01
6,107,-2.3344e-01
6,108,-1.1324e-01
6,109,6.8700e-03
6,110,1.2681e-01
6,111,2.4652e-01
6,112,3.6591e-01
6,113,4.8491e-01
6,114,6.0345e-01
6,115,7.2147e-01
6,116,8.3889e-01
6,117,9.5567e-01
6,118,1.0717e+00
6,119,1.1870e+00
6,120,1.3015e+00
6,121,1.4150e+00
6,122,1.5277e+00
6,123,1.6394e+00
6,124,1.7500e+00
6,125,1.8596e+00
6,126,1.9682e+00
6,127,2.0755e+00
6,128,2.1818e+00
6,129,2.2868e+00
6,130,2.3906e+00
6,131,2.4932e+00
6,132,2.5945e+00
6,133,2.6945e+00
6,134,2.7932e+00
6,135,2.8905e+00
6,136,2.9865e+00
6,137,3.0812e+00
6,138,3.1744e+00
6,139,3.2663e+00
6,140,3.3567e+00
6,141,3.4457e+00
6,142,3.5332e+00
6,143,3.6193e+00
6,144,3.7038e+00
6,145,3.7868e+00
6,146,3.8682e+00
6,147,3.9480e+00
6,148,4.0263e+00
6,149,4.1028e+00
6,150,4.1777e+00
6,151,4.2508e+00
6,152,4.3221e+00
6,153,4.3917e+00
6,154,4.4594e+00
6,155,4.5252e+00
6,156,4.5890e+00
6,157,4.6508e+00
6,158,4.7105e+00
6,159,4.7682e+00
6,160,4.8236e+00
6,161,4.8769e+00
6,162,4.9278e+00
6,163,4.9764e+00
6,164,5.0226e+00
6,165,5.0664e+00
6,166,5.1076e+00
6,167,5.1463e+00
6,168,5.1823e+00
6,169,5.2157e+00
6,170,5.2463e+00
6,171,5.2741e+00
6,172,5.2991e+00
6,173,5.3213e+00
6,174,5.3405e+00
6,175,5.3568e+00
6,176,5.3700e+00
6,177,5.3803e+00
6,178,5.3875e+00
6,179,5.3916e+00
7,0,5.3644e+00
7,1,5.3624e+00
7,2,5.3571e+00
7,3,5.3488e+00
7,4,5.3372e+00
7,5,5.3226e+00
7,6,5.3048e+00
7,7,5.2838e+00
7,8,5.2597e+00
7,9,5.2325e+00
7,10,5.2021e+00
7,11,5.1687e+00
7,12,5.1322e+00
7,13,5.0927e+00
7,14,5.0501e+00
7,15,5.0046e+00
7,16,4.9562e+00
7,17,4.9048e+00
7,18,4.8506e+00
7,19,4.7936e+00
7,20,4.7338e+00
7,21,4.6712e+00
7,22,4.6060e+00
7,23,4.5382e+00
7,24,4.4677e+00
7,25,4.3948e+00
7,26,4.3194e+00
7,27,4.2416e+00
7,28,4.1614e+00
7,29,4.0789e+00
7,30,3.9942e+00
7,31,3.9073e+00
7,32,3.8182e+00
7,33,3.7271e+00
7,34,3.6340e+00
7,35,3.5390e+00
7,36,3.4420e+00
7,37,3.3432e+00
7,38,3.2427e+00
7,39,3.1404e+00
7,40,3.0365e+00
7,41,2.9310e+00
7,42,2.8240e+00
7,43,2.7155e+00
7,44,2.6056e+00
7,45,2.4943e+00
7,46,2.3818e+00
7,47,2.2680e+00
7,48,2.1531e+00
7,49,2.0371e+00
7,50,1.9201e+00
7,51,1.8021e+00
7,52,1.6832e+00
7,53,1.5635e+00
7,54,1.4430e+00
7,55,1.3218e+00
7,56,1.2000e+00
7,57,1.0777e+00
7,58,9.5487e-01
7,59,8.3166e-01
7,60,7.0814e-01
7,61,5.8436e-01
7,62,4.6042e-01
7,63,3.3639e-01
7,64,2.1234e-01
7,65,8.8350e-02
7,66,-3.5490e-02
7,67,-1.5911e-01
7,68,-2.8244e-01
7,69,-4.0539e-01
7,70,-5.2789e-01
7,71,-6.4987e-01
7,72,-7.7125e-01
7,73,-8.9196e-01
7,74,-1.0119e+00
7,75,-1.1311e+00
7,76,-1.2494e+00
7,77,-1.3668e+00
7,78,-1.4833e+00
7,79,-1.5987e+00
7,80,-1.7130e+00
7,81,-1.8263e+00
7,82,-1.9384e+00
7,83,-2.0494e+00
7,84,-2.1592e+00
7,85,-2.7742e+00
7,86,-2.6705e+00
7,87,-2.5655e+00
7,88,-2.4592e+00
7,89,-2.3517e+00
7,90,-2.2429e+00
7,91,-2.1329e+00
7,92,-2.0218e+00
7,93,-1.9096e+00
7,94,-1.7963e+00
7,95,-1.6821e+00
7,96,-1.5670e+00
7,97,-1.4511e+00
7,98,-1.3343e+00
7,99,-1.2169e+00
7,100,-1.0988e+00
7,101,-9.8025e-01
7,102,-8.6119e-01
7,103,-7.4173e-01
7,104,-6.2197e-01
7,105,-5.0198e-01
7,106,-3.8185e-01
7,107,-2.6164e-01
7,108,-1.4144e-01
7,109,-2.1330e-02
7,110,9.8610e-02
7,111,2.1832e-01
7,112,3.3771e-01
7,113,4.5671e-01
7,114,5.7525e-01
7,115,6.9327e-01
7,116,8.1069e-01
7,117,9.2747e-01
7,118,1.0435e+00
7,119,1.1588e+00
7,120,1.2733e+00
7,121,1.3868e+00
7,122,1.4995e+00
7,123,1.6112e+00
7,124,1.7218e+00
7,125,1.8314e+00
7,126,1.9400e+00
7,127,2.0473e+00
7,128,2.1536e+00
7,129,2.2586e+00
7,130,2.3624e+00
7,131,2.4650e+00
7,132,2.5663e+00
7,133,2.6663e+00
7,134,2.7650e+00
7,135,2.8623e+00
7,136,2.9583e+00
7,137,3.0530e+00
7,138,3.1462e+00
7,139,3.2381e+00
7,140,3.3285e+00
7,141,3.4175e+00
7,142,3.5050e+00
7,143,3.5911e+00
7,144,3.6756e+00
7,145,3.7586e+00
7,146,3.8400e+00
7,147,3.9198e+00
7,148,3.9981e+00
7,149,4.0746e+00
7,150,4.1495e+00
7,151,4.2226e+00
7,152,4.2939e+00
7,153,4.3635e+00
7,154,4.4312e+00
7,155,4.4970e+00
7,156,4.5608e+00
7,157,4.6226e+00
7,158,4.6823e+00
7,159,4.7400e+00
7,160,4.7954e+00
7,161,4.8487e+00
7,162,4.8996e+00
7,163,4.9482e+00
7,164,4.9944e+00
7,165,5.0382e+00
7,166,5.0794e+00
7,167,5.1181e+00
7,168,5.1541e+00
7,169,5.1875e+00
7,170,5.2181e+00
7,171,5.2459e+00
7,172,5.2709e+00
7,173,5.2931e+00
7,174,5.3123e+00
7,175,5.3286e+00
7,176,5.3418e+00
7,177,5.3521e+00
7,178,5.3593e+00
7,179,5.3634e+00
8,0,5.3320e+00
8,1,5.3299e+00
8,2,5.3246e+00
8,3,5.3163e+00
8,4,5.3048e+00
8,5,5.2901e+00
8,6,5.2723e+00
8,7,5.2513e+00
8,8,5.2272e+00
8,9,5.2000e+00
8,10,5.1696e+00
8,11,5.1362e+00
8,12,5.0997e+00
8,13,5.0602e+00
8,14,5.0176e+00
8,15,4.9721e+00
8,16,4.9237e+00
8,17,4.8723e+00
8,18,4.8181e+00
8,19,4.7611e+00
8,20,4.7013e+00
8,21,4.6387e+00
8,22,4.5735e+00
8,23,4.5057e+00
8,24,4.4352e+00
8,25,4.3623e+00
8,26,4.2869e+00
8,27,4.2091e+00
8,28,4.1289e+00
8,29,4.0464e+00
8,30,3.9617e+00
8,31,3.8748e+00
8,32,3.7857e+00
8,33,3.6946e+00
8,34,3.6015e+00
8,35,3.5065e+00
8,36,3.4095e+00
8,37,3.3107e+00
8,38,3.2102e+00
8,39,3.1079e+00
8,40,3.0040e+00
8,41,2.8985e+00
8,42,2.7915e+00
8,43,2.6830e+00
8,44,2.5731e+00
8,45,2.4618e+00
8,46,2.3493e+00
8,47,2.2355e+00
8,48,2.1206e+00
8,49,2.0046e+00
8,50,1.8876e+00
8,51,1.7696e+00
8,52,1.6507e+00
8,53,1.5310e+00
8,54,1.4105e+00
8,55,1.2893e+00
8,56,1.1675e+00
8,57,1.0452e+00
8,58,9.2238e-01
8,59,7.9917e-01
8,60,6.7565e-01
8,61,5.5187e-01
8,62,4.2793e-01
8,63,3.0390e-01
8,64,1.7985e-01
8,65,5.5860e-02
8,66,-6.7980e-02
8,67,-1.9160e-01
8,68,-3.1493e-01
8,69,-4.3788e-01
8,70,-5.6038e-01
8,71,-6.8236e-01
8,72,-8.0374e-01
8,73,-9.2445e-01
8,74,-1.0444e+00
8,75,-1.1636e+00
8,76,-1.2819e+00
8,77,-1.3993e+00
8,78,-1.5158e+00
8,79,-1.6312e+00
8,80,-1.7455e+00
8,81,-1.8588e+00
8,82,-1.9709e+00
8,83,-2.0819e+00
8,84,-2.1917e+00
8,85,-2.8067e+00
8,86,-2.7030e+00
8,87,-2.5980e+00
8,88,-2.4917e+00
8,89,-2.3841e+00
8,90,-2.2754e+00
8,91,-2.1654e+00
8,92,-2.0543e+00
8,93,-1.9421e+00
8,94,-1.8288e+00
8,95,-1.7146e+00
8,96,-1.5995e+00
8,97,-1.4835e+00
8,98,-1.3668e+00
8,99,-1.2494e+00
8,100,-1.1313e+00
8,101,-1.0127e+00
8,102,-8.9368e-01
8,103,-7.7422e-01
8,104,-6.5446e-01
8,105,-5.3447e-01
8,106,-4.1434e-01
8,107,-2.9413e-01
8,108,-1.7393e-01
8,109,-5.3820e-02
8,110,6.6120e-02
8,111,1.8583e-01
8,112,3.0522e-01
8,113,4.2422e-01
8,114,5.4276e-01
8,115,6.6078e-01
8,116,7.7820e-01
8,117,8.9498e-01
8,118,1.0110e+00
8,119,1.1263e+00
8,120,1.2408e+00
8,121,1.3544e+00
8,122,1.4670e+00
8,123,1.5787e+00
8,124,1.6893e+00
8,125,1.7990e+00
8,126,1.9075e+00
8,127,2.0148e+00
8,128,2.1211e+00
8,129,2.2261e+00
8,130,2.3299e+00
8,131,2.4325e+00
8,132,2.5338e+00
8,133,2.6338e+00
8,134,2.7325e+00
8,135,2.8298e+00
8,136,2.9259e+00
8,137,3.0205e+00
8,138,3.1138e+00
8,139,3.2056e+00
8,140,3.2960e+00
8,141,3.3850e+00
8,142,3.4725e+00
8,143,3.5586e+00
8,144,3.6431e+00
8,145,3.7261e+00
8,146,3.8075e+00
8,147,3.8873e+00
8,148,3.9656e+00
8,149,4.0421e+00
8,150,4.1170e+00
8,151,4.1901e+00
8,152,4.2614e+00
8,153,4.3310e+00
8,154,4.3987e+00
8,155,4.4645e+00
8,156,4.5283e+00
8,157,4.5901e+00
8,158,4.6498e+00
8,159,4.7075e+00
8,160,4.7629e+00
8,161,4.8162e+00
8,162,4.8671e+00
8,163,4.9157e+00
8,164,4.9619e+00
8,165,5.0057e+00
8,166,5.0469e+00
8,167,5.0856e+00
8,168,5.1216e+00
8,169,5.1550e+00
8,170,5.1856e+00
8,171,5.2134e+00
8,172,5.2385e+00
8,173,5.2606e+00
8,174,5.2798e+00
8,175,5.2961e+00
8,176,5.3094e+00
8,177,5.3196e+00
8,178,5.3268e+00
8,179,5.3309e+00
9,0,5.2952e+00
9,1,5.2931e+00
9,2,5.2879e+00
9,3,5.2795e+00
9,4,5.2680e+00
9,5,5.2533e+00
9,6,5.2355e+00
9,7,5.2145e+00
9,8,5.1904e+00
9,9,5.1632e+00
9,10,5.1328e+00
9,11,5.0994e+00
9,12,5.0629e+00
9,13,5.0234e+00
9,14,4.9809e+00
9,15,4.9354e+00
9,16,4.8869e+00
9,17,4.8355e+00
9,18,4.7813e+00
9,19,4.7243e+00
9,20,4.6645e+00
9,21,4.6020e+00
9,22,4.5367e+00
9,23,4.4689e+00
9,24,4.3985e+00
9,25,4.3255e+00
9,26,4.2501e+00
9,27,4.1723e+00
9,28,4.0921e+00
9,29,4.0096e+00
9,30,3.9249e+00
9,31,3.8380e+00
9,32,3.7490e+00
9,33,3.6579e+00
9,34,3.5648e+00
9,35,3.4697e+00
9,36,3.3727e+00
9,37,3.2740e+00
9,38,3.1734e+00
9,39,3.0712e+00
9,40,2.9672e+00
9,41,2.8617e+00
9,42,2.7547e+00
9,43,2.6462e+00
9,44,2.5363e+00
9,45,2.4251e+00
9,46,2.3125e+00
9,47,2.1988e+00
9,48,2.0838e+00
9,49,1.9678e+00
9,50,1.8508e+00
9,51,1.7328e+00
9,52,1.6139e+00
9,53,1.4942e+00
9,54,1.3737e+00
9,55,1.2525e+00
9,56,1.1307e+00
9,57,1.0084e+00
9,58,8.8560e-01
9,59,7.6239e-01
9,60,6.3887e-01
9,61,5.1509e-01
9,62,3.9115e-01
9,63,2.6712e-01
9,64,1.4307e-01
9,65,1.9080e-02
9,66,-1.0476e-01
9,67,-2.2838e-01
9,68,-3.5171e-01
9,69,-4.7466e-01
9,70,-5.9716e-01
9,71,-7.1914e-01
9,72,-8.4052e-01
9,73,-9.6123e-01
9,74,-1.0812e+00
9,75,-1.2004e+00
9,76,-1.3187e+00
9,77,-1.4361e+00
9,78,-1.5525e+00
9,79,-1.6680e+00
9,80,-1.7823e+00
9,81,-1.8956e+00
9,82,-2.0077e+00
9,83,-2.1187e+00
9,84,-2.2285e+00
9,85,-2.8435e+00
9,86,-2.7398e+00
9,87,-2.6348e+00
9,88,-2.5285e+00
9,89,-2.4209e+00
9,90,-2.3121e+00
9,91,-2.2022e+00
9,92,-2.0910e+00
9,93,-1.9788e+00
9,94,-1.8656e+00
9,95,-1.7514e+00
9,96,-1.6363e+00
9,97,-1.5203e+00
9,98,-1.4036e+00
9,99,-1.2862e+00
9,100,-1.1681e+00
9,101,-1.0495e+00
9,102,-9.3046e-01
9,103,-8.1100e-01
9,104,-6.9124e-01
9,105,-5.7125e-01
9,106,-4.5112e-01
9,107,-3.3091e-01
9,108,-2.1071e-01
9,109,-9.0600e-02
9,110,2.9340e-02
9,111,1.4905e-01
9,112,2.6844e-01
9,113,3.8744e-01
9,114,5.0598e-01
9,115,6.2400e-01
9,116,7.4142e-01
9,117,8.5820e-01
9,118,9.7425e-01
9,119,1.0895e+00
9,120,1.2040e+00
9,121,1.3176e+00
9,122,1.4302e+00
9,123,1.5419e+00
9,124,1.6526e+00
9,125,1.7622e+00
9,126,1.8707e+00
9,127,1.9781e+00
9,128,2.0843e+00
9,129,2.1893e+00
9,130,2.2931e+00
9,131,2.3957e+00
9,132,2.4970e+00
9,133,2.5970e+00
9,134,2.6957e+00
9,135,2.7931e+00
9,136,2.8891e+00
9,137,2.9837e+00
9,138,3.0770e+00
9,139,3.1688e+00
9,140,3.2593e+00
9,141,3.3482e+00
9,142,3.4358e+00
9,143,3.5218e+00
9,144,3.6063e+00
9,145,3.6893e+00
9,146,3.7707e+00
9,147,3.8506e+00
9,148,3.9288e+00
9,149,4.0053e+00
9,150,4.0802e+00
9,151,4.1533e+00
9,152,4.2247e+00
9,153,4.2942e+00
9,154,4.3619e+00
9,155,4.4277e+00
9,156,4.4915e+00
9,157,4.5533e+00
9,158,4.6131e+00
9,159,4.6707e+00
9,160,4.7262e+00
9,161,4.7794e+00
9,162,4.8303e+00
9,163,4.8789e+00
9,164,4.9252e+00
9,165,4.9689e+00
9,166,5.0101e+00
9,167,5.0488e+00
9,168,5.0848e+00
9,169,5.1182e+00
9,170,5.1488e+00
9,171,5.1767e+00
9,172,5.2017e+00
9,173,5.2238e+00
9,174,5.2430e+00
9,175,5.2593e+00
9,176,5.2726e+00
9,177,5.2828e+00
9,178,5.2900e+00
9,179,5.2942e+00
10,0,5.2541e+00
10,1,5.2520e+00
10,2,5.2468e+00
10,3,5.2384e+00
10,4,5.2269e+00
10,5,5.2122e+00
10,6,5.1944e+00
10,7,5.1735e+00
10,8,5.1494e+00
10,9,5.1221e+00
10,10,5.0918e+00
10,11,5.0584e+00
10,12,5.0219e+00
10,13,4.9824e+00
10,14,4.9398e+00
10,15,4.8943e+00
10,16,4.8459e+00
10,17,4.7945e+00
10,18,4.7403e+00
10,19,4.6832e+00
10,20,4.6234e+00
10,21,4.5609e+00
10,22,4.4957e+00
10,23,4.4278e+00
10,24,4.3574e+00
10,25,4.2845e+00
10,26,4.2091e+00
10,27,4.1312e+00
10,28,4.0511e+00
10,29,3.9686e+00
10,30,3.8838e+00
10,31,3.7969e+00
10,32,3.7079e+00
10,33,3.6168e+00
10,34,3.5237e+00
10,35,3.4286e+00
10,36,3.3317e+00
10,37,3.2329e+00
10,38,3.1324e+00
10,39,3.0301e+00
10,40,2.9262e+00
10,41,2.8207e+00
10,42,2.7137e+00
10,43,2.6052e+00
10,44,2.4953e+00
10,45,2.3840e+00
10,46,2.2715e+00
10,47,2.1577e+00
10,48,2.0428e+00
10,49,1.9268e+00
10,50,1.8097e+00
10,51,1.6917e+00
10,52,1.5729e+00
10,53,1.4531e+00
10,54,1.3326e+00
10,55,1.2115e+00
10,56,1.0897e+00
10,57,9.6735e-01
10,58,8.4455e-01
10,59,7.2134e-01
10,60,5.9782e-01
10,61,4.7404e-01
10,62,3.5010e-01
10,63,2.2607e-01
10,64,1.0202e-01
10,65,-2.1970e-02
10,66,-1.4581e-01
10,67,-2.6943e-01
10,68,-3.9276e-01
10,69,-5.1571e-01
10,70,-6.3821e-01
10,71,-7.6019e-01
10,72,-8.8157e-01
10,73,-1.0023e+00
10,74,-1.1223e+00
10,75,-1.2414e+00
10,76,-1.3598e+00
10,77,-1.4772e+00
10,78,-1.5936e+00
10,79,-1.7090e+00
10,80,-1.8234e+00
10,81,-1.9366e+00
10,82,-2.0488e+00
10,83,-2.1597e+00
10,84,-2.2696e+00
10,85,-2.8845e+00
10,86,-2.7808e+00
10,87,-2.6758e+00
10,88,-2.5695e+00
10,89,-2.4620e+00
10,90,-2.3532e+00
10,91,-2.2432e+00
10,92,-2.1321e+00
10,93,-2.0199e+00
10,94,-1.9067e+00
10,95,-1.7924e+00
10,96,-1.6773e+00
10,97,-1.5614e+00
10,98,-1.4446e+00
10,99,-1.3272e+00
10,100,-1.2092e+00
10,101,-1.0906e+00
10,102,-9.7151e-01
10,103,-8.5205e-01
10,104,-7.3229e-01
10,105,-6.1230e-01
10,106,-4.9217e-01
10,107,-3.7196e-01
10,108,-2.5176e-01
10,109,-1.3165e-01
10,110,-1.1710e-02
10,111,1.0800e-01
10,112,2.2739e-01
10,113,3.4639e-01
10,114,4.6493e-01
10,115,5.8295e-01
10,116,7.0037e-01
10,117,8.1715e-01
10,118,9.3320e-01
10,119,1.0485e+00
10,120,1.1629e+00
10,121,1.2765e+00
10,122,1.3892e+00
10,123,1.5009e+00
10,124,1.6115e+00
10,125,1.7211e+00
10,126,1.8296e+00
10,127,1.9370e+00
10,128,2.0432e+00
10,129,2.1483e+00
10,130,2.2521e+00
10,131,2.3546e+00
10,132,2.4559e+00
10,133,2.5559e+00
10,134,2.6546e+00
10,135,2.7520e+00
10,136,2.8480e+00
10,137,2.9427e+00
10,138,3.0359e+00
10,139,3.1278e+00
10,140,3.2182e+00
10,141,3.3072e+00
10,142,3.3947e+00
10,143,3.4808e+00
10,144,3.5653e+00
10,145,3.6483e+00
10,146,3.7297e+00
10,147,3.8095e+00
10,148,3.8877e+00
10,149,3.9643e+00
10,150,4.0391e+00
10,151,4.1123e+00
10,152,4.1836e+00
10,153,4.2532e+00
10,154,4.3209e+00
10,155,4.3866e+00
10,156,4.4505e+00
10,157,4.5123e+00
10,158,4.5720e+00
10,159,4.6296e+00
10,160,4.6851e+00
10,161,4.7383e+00
10,162,4.7893e+00
10,163,4.8379e+00
10,164,4.8841e+00
10,165,4.9278e+00
10,166,4.9691e+00
10,167,5.0077e+00
10,168,5.0438e+00
10,169,5.0771e+00
10,170,5.1078e+00
10,171,5.1356e+00
10,172,5.1606e+00
10,173,5.1828e+00
10,174,5.2020e+00
10,175,5.2182e+00
10,176,5.2315e+00
10,177,5.2418e+00
10,178,5.2490e+00
10,179,5.2531e+00
11,0,5.2088e+00
11,1,5.2067e+00
11,2,5.2015e+00
11,3,5.1931e+00
11,4,5.1816e+00
11,5,5.1669e+00
11,6,5.1491e+00
11,7,5.1282e+00
11,8,5.1041e+00
11,9,5.0768e+00
11,10,5.0465e+00
11,11,5.0131e+00
11,12,4.9766e+00
11,13,4.9371e+00
11,14,4.8945e+00
11,15,4.8490e+00
11,16,4.8006e+00
11,17,4.7492e+00
11,18,4.6950e+00
11,19,4.6380e+00
11,20,4.5781e+00
11,21,4.5156e+00
11,22,4.4504e+00
11,23,4.3825e+00
11,24,4.3121e+00
11,25,4.2392e+00
11,26,4.1638e+00
11,27,4.0859e+00
11,28,4.0058e+00
11,29,3.9233e+00
11,30,3.8386e+00
11,31,3.7516e+00
11,32,3.6626e+00
11,33,3.5715e+00
11,34,3.4784e+00
11,35,3.3833e+00
11,36,3.2864e+00
11,37,3.1876e+00
11,38,3.0871e+00
11,39,2.9848e+00
11,40,2.8809e+00
11,41,2.7754e+00
11,42,2.6684e+00
11,43,2.5599e+00
11,44,2.4500e+00
11,45,2.3387e+00
11,46,2.2262e+00
11,47,2.1124e+00
11,48,1.9975e+00
11,49,1.8815e+00
11,50,1.7644e+00
11,51,1.6464e+00
11,52,1.5276e+00
11,53,1.4078e+00
11,54,1.2874e+00
11,55,1.1662e+00
11,56,1.0444e+00
11,57,9.2205e-01
11,58,7.9925e-01
11,59,6.7604e-01
11,60,5.5252e-01
11,61,4.2874e-01
11,62,3.0480e-01
11,63,1.8077e-01
11,64,5.6720e-02
11,65,-6.7270e-02
11,66,-1.9111e-01
11,67,-3.1473e-01
11,68,-4.3806e-01
11,69,-5.6101e-01
11,70,-6.8351e-01
11,71,-8.0549e-01
11,72,-9.2687e-01
11,73,-1.0476e+00
11,74,-1.1676e+00
11,75,-1.2867e+00
11,76,-1.4051e+00
11,77,-1.5225e+00
11,78,-1.6389e+00
11,79,-1.7543e+00
11,80,-1.8687e+00
11,81,-1.9819e+00
11,82,-2.0941e+00
11,83,-2.2050e+00
11,84,-2.3148e+00
11,85,-2.9298e+00
11,86,-2.8261e+00
11,87,-2.7211e+00
11,88,-2.6148e+00
11,89,-2.5073e+00
11,90,-2.3985e+00
11,91,-2.2885e+00
11,92,-2.1774e+00
11,93,-2.0652e+00
11,94,-1.9520e+00
11,95,-1.8377e+00
11,96,-1.7226e+00
11,97,-1.6067e+00
11,98,-1.4899e+00
11,99,-1.3725e+00
11,100,-1.2545e+00
11,101,-1.1359e+00
11,102,-1.0168e+00
11,103,-8.9735e-01
11,104,-7.7759e-01
11,105,-6.5760e-01
11,106,-5.3747e-01
11,107,-4.1726e-01
11,108,-2.9706e-01
11,109,-1.7695e-01
11,110,-5.7010e-02
11,111,6.2700e-02
11,112,1.8209e-01
11,113,3.0109e-01
11,114,4.1963e-01
11,115,5.3765e-01
11,116,6.5507e-01
11,117,7.7185e-01
11,118,8.8790e-01
11,119,1.0032e+00
11,120,1.1177e+00
11,121,1.2312e+00
11,122,1.3439e+00
11,123,1.4556e+00
11,124,1.5662e+00
11,125,1.6758e+00
11,126,1.7843e+00
11,127,1.8917e+00
11,128,1.9979e+00
11,129,2.1030e+00
11,130,2.2068e+00
11,131,2.3093e+00
11,132,2.4106e+00
11,133,2.5106e+00
11,134,2.6093e+00
11,135,2.7067e+00
11,136,2.8027e+00
11,137,2.8974e+00
11,138,2.9906e+00
11,139,3.0825e+00
11,140,3.1729e+00
11,141,3.2619e+00
11,142,3.3494e+00
11,143,3.4355e+00
11,144,3.5200e+00
11,145,3.6030e+00
11,146,3.6844e+00
11,147,3.7642e+00
11,148,3.8424e+00
11,149,3.9190e+00
11,150,3.9938e+00
11,151,4.0670e+00
11,152,4.1383e+00
11,153,4.2079e+00
11,154,4.2755e+00
11,155,4.3413e+00
11,156,4.4051e+00
11,157,4.4670e+00
11,158,4.5267e+00
11,159,4.5843e+00
11,160,4.6398e+00
11,161,4.6930e+00
11,162,4.7440e+00
11,163,4.7926e+00
11,164,4.8388e+00
11,165,4.8826e+00
11,166,4.9238e+00
11,167,4.9625e+00
11,168,4.9985e+00
11,169,5.0318e+00
11,170,5.0625e+00
11,171,5.0903e+00
11,172,5.1153e+00
11,173,5.1375e+00
11,174,5.1567e+00
11,175,5.1730e+00
11,176,5.1862e+00
11,177,5.1965e+00
11,178,5.2037e+00
11,179,5.2078e+00
12,0,5.1593e+00
12,1,5.1572e+00
12,2,5.1520e+00
12,3,5.1436e+00
12,4,5.1321e+00
12,5,5.1174e+00
12,6,5.0996e+00
12,7,5.0786e+00
12,8,5.0545e+00
12,9,5.0273e+00
12,10,4.9970e+00
12,11,4.9635e+00
12,12,4.9270e+00
12,13,4.8875e+00
12,14,4.8450e+00
12,15,4.7995e+00
12,16,4.7510e+00
12,17,4.6997e+00
12,18,4.6455e+00
12,19,4.5884e+00
12,20,4.5286e+00
12,21,4.4661e+00
12,22,4.4009e+00
12,23,4.3330e+00
12,24,4.2626e+00
12,25,4.1896e+00
12,26,4.1142e+00
12,27,4.0364e+00
12,28,3.9562e+00
12,29,3.8737e+00
12,30,3.7890e+00
12,31,3.7021e+00
12,32,3.6131e+00
12,33,3.5220e+00
12,34,3.4289e+00
12,35,3.3338e+00
12,36,3.2369e+00
12,37,3.1381e+00
12,38,3.0375e+00
12,39,2.9353e+00
12,40,2.8314e+00
12,41,2.7259e+00
12,42,2.6188e+00
12,43,2.5103e+00
12,44,2.4004e+00
12,45,2.2892e+00
12,46,2.1766e+00
12,47,2.0629e+00
12,48,1.9480e+00
12,49,1.8319e+00
12,50,1.7149e+00
12,51,1.5969e+00
12,52,1.4780e+00
12,53,1.3583e+00
12,54,1.2378e+00
12,55,1.1166e+00
12,56,9.9485e-01
12,57,8.7251e-01
12,58,7.4971e-01
12,59,6.2650e-01
12,60,5.0298e-01
12,61,3.7920e-01
12,62,2.5526e-01
12,63,1.3123e-01
12,64,7.1800e-03
12,65,-1.1681e-01
12,66,-2.4065e-01
12,67,-3.6427e-01
12,68,-4.8760e-01
12,69,-6.1055e-01
12,70,-7.3305e-01
12,71,-8.5503e-01
12,72,-9.7641e-01
12,73,-1.0971e+00
12,74,-1.2171e+00
12,75,-1.3363e+00
12,76,-1.4546e+00
12,77,-1.5720e+00
12,78,-1.6884e+00
12,79,-1.8039e+00
12,80,-1.9182e+00
12,81,-2.0315e+00
12,82,-2.1436e+00
12,83,-2.2546e+00
12,84,-2.3644e+00
12,85,-2.9793e+00
12,86,-2.8757e+00
12,87,-2.7707e+00
12,88,-2.6644e+00
12,89,-2.5568e+00
12,90,-2.4480e+00
12,91,-2.3380e+00
12,92,-2.2269e+00
12,93,-2.1147e+00
12,94,-2.0015e+00
12,95,-1.8873e+00
12,96,-1.7722e+00
12,97,-1.6562e+00
12,98,-1.5395e+00
12,99,-1.4221e+00
12,100,-1.3040e+00
12,101,-1.1854e+00
12,102,-1.0664e+00
12,103,-9.4689e-01
12,104,-8.2713e-01
12,105,-7.0714e-01
12,106,-5.8701e-01
12,107,-4.6680e-01
12,108,-3.4660e-01
12,109,-2.2649e-01
12,110,-1.0655e-01
12,111,1.3160e-02
